id,source_recipe_code,food_code_org,food_name,amount,unit
0254fe41-08e4-401b-acb9-25f8b68851f4,OSR121,US-169079,"Cheese, cream, low fat",212.5,g
0258a08f-9263-4fc4-b7a4-14489be956b4,BFP535,UK-17-062,"Sugar, icing",2.5,g
025a60eb-9c38-4e1d-9cc8-b1ac8dc1e616,ASC243,G017,"Onion, big (Allium cepa)",20,g
02686fb9-485b-49ab-8e6a-a4c9fff1d390,ASC330,UK-17-377,"Water, distilled",50,ml
02687729-ff6b-452c-95ce-f1f00735c6de,ASC332,A018,"Wheat flour, refined (Triticum aestivum)",12,g
027a0e17-8f2d-467e-86bd-5911496aca10,BFP158,D075,"Tomato, ripe, hybrid (Solanum lycopersicum)",150,g
02856c0c-670b-4806-8994-01ce49cf1129,BFP199,E033,"Lemon, juice (Citrus limon)",1,tsp
028ea92d-a16d-4529-8dc4-e855fa221f6c,ASC401,L003,Paneer,100,g
02941423-f3a6-4889-a2ec-585db1eebde9,ASC124,UK-14-130,"Lemons, flesh only, raw, weighed with peel and pips",30,g
029e9d6d-d587-4604-8f49-7405b78454af,BFP516,UK-17-062,"Sugar, icing",1,tsp
029ec19d-8d51-4c6f-b0dc-012cffbfc1fe,BFP416,US-806341,AJWAIN SEED WHOLE ORGANIC SPICES,0.25,tsp
02a2f5cb-a8b5-4352-92b9-b3ece404da40,ASC189,D061,"Peas, fresh (Pisum sativum)",30,g
02a54c5e-8258-4990-b826-f30b0ebee1eb,BFP141,G024,Coriander seeds (Coriandrum sativum),0.25,tsp
02b35d86-25fd-46e5-be51-ce96b392e9b5,ASC036,F002,"Carrot, orange (Daucus carota)",16.7,g
02b6f85a-3190-4b1c-abfc-01288b23ac76,ASC067,UK-17-062,"Sugar, icing",30,g
02b78dce-1721-4618-aa52-44b2a49298fb,ASC123,UK-13-873,Chilli powder,0.5,tsp
02c16c3e-1043-4cde-a97d-db97db20a7c3,ASC229,UK-17-045,"Oil, sunflower",1,tbsp
02d0595d-aade-45fa-a61b-c5408ab4f539,ASC322,UK-17-661,"Butter, unsalted",30,g
02d3d9bb-c006-4204-9d1a-a93fbed3f8d7,ASC238,UK-13-829,Garam masala,0.25,tsp
02d8df0b-9216-4003-8bb1-854c7b9e9150,ASC189,UK-13-829,Garam masala,0.25,tsp
02dd1da7-6a1b-4919-b967-bb69d435e137,ASC043,UK-17-367,Salt,0.25,tsp
02deb99a-54be-4da7-9c35-3f2670f24f99,ASC293,E057,"Raisins, dried, black (Vitis vinifera)",1.32,g
02e70429-a6e9-47c1-8975-c9b56224fd31,ASC312,UK-14-335,"Cherries, glace",5,g
02f30ccf-d43d-4c00-ad69-39995271ca97,BFP478,UK-17-377,"Water, distilled",2,tsp
02f57bde-2d7a-4b71-a23d-6de099a61768,ASC333,UK-17-491,"Chocolate, plain",30,g
02f7a0e9-2bae-49f2-814c-505b5a550a30,ASC360,UK-17-377,"Water, distilled",0.25,C
02ff3095-109d-46e3-8ef1-fa1de2d86580,OSR136,UK-17-367,Salt,0.5,tsp
0300354b-d66e-448d-9851-4896e5435934,ASC369,UK-17-367,Salt,0.5,tsp
03051e6d-3dbc-4c68-a245-0401aa600de5,BFP144,B010,"Green gram, dal (Vigna radiata)",20,g
030c0437-633c-4480-89d2-f6b2f570b4d9,BFP201,D075,"Tomato, ripe, hybrid (Solanum lycopersicum)",30,g
030cb4a9-729e-43c4-a69d-73770a642977,BFP566,C033,Spinach (Spinacia oleracea),50,g
0325b32c-f2ab-4576-8379-aa746d9bbf07,ASC082,UK-17-727,"Stock cubes, vegetable",0.5,C
032b24ea-aea6-4230-9920-65a18ca580a4,BFP362,E009,"Banana, ripe, montham (Musa x paradisiaca)",100,g
032b80f1-a2a1-4dae-b5fc-9ae6014e7fc9,ASC197,G012,"Garlic, small clove (Allium sativum)",1.25,g
032c946d-9ba1-4953-bbab-aa5f61fd30d5,OSR039,M001,"Egg, poultry, whole, raw",400,g
032ccfbd-ad49-4056-b7a8-d54969d92233,BFP074,UK-13-806,"Bay leaf, dried",0.2,g
0340fa4a-5ac7-489a-9263-4eab5ebac738,OSR154,US-168576,"Peppers, jalapeno, raw",21,g
0341e874-c6e5-4d4a-b9c1-788695308e6b,BFP142,G012,"Garlic, small clove (Allium sativum)",1.25,g
03428a8b-f696-4f42-90dc-d490cb0a8096,BFP424,UK-17-377,"Water, distilled",2,tsp
034b31bd-e179-46b6-a375-279f63b47861,OSR075,UK-17-377,"Water, distilled",0.25,C
034f7512-9be5-4ddc-b1c6-894064e7482a,OSR108,UK-13-873,Chilli powder,0.5,tsp
035d39a6-0be5-44b1-973d-c60a397bf3f4,BFP230,E064,"Tamarind, pulp (Tamarindus indica)",5,g
036145ba-0899-4919-9707-1392c1773143,OSR038,US-945506,"ALMOND FLOUR, ALMOND",1,tbsp
036b47e2-9633-4d3f-980b-53ce4944d1ec,BFP431,UK-17-640,"Ghee, butter",10,g
036c468b-ca3e-475b-8cce-361592597eb3,ASC050,UK-17-063,"Sugar, white",2,tsp
036f6db8-5176-447c-995f-bed7c778851a,BFP327,E014,"Cherries, red (Prunus cerasus)",7.5,g
036f86d9-08ea-47fc-86be-d281c7c4bdaa,ASC200,G017,"Onion, big (Allium cepa)",50,g
03720985-e3f2-48a2-983e-e9db816a28a4,OSR153,UK-13-873,Chilli powder,0.6,tsp
0378f601-01f9-4e29-8f6c-458df4a26bc0,BFP296,A018,"Wheat flour, refined (Triticum aestivum)",12,g
038208ff-1148-4e85-bf89-9b17dfe2391c,BFP569,UK-17-640,"Ghee, butter",20,g
03899610-8142-4b94-aeca-83e7801c7646,BFP151,D075,"Tomato, ripe, hybrid (Solanum lycopersicum)",50,g
038dd475-1a68-44be-801e-1db9d51e67d7,ASC295,UK-17-640,"Ghee, butter",20,g
039f7c11-680d-4994-9aa5-97ed7ee845b8,BFP246,G009,Coriander leaves (Coriandrum sativum),0.75,tsp
039ff237-673a-4911-92ed-742909782e2f,ASC116,J001,"Button mushroom, fresh (Agaricus sp.)",50,g
03a2a465-e79e-4c4e-8bdd-377fb1949ab9,BFP522,A018,"Wheat flour, refined (Triticum aestivum)",120,g
03a54eda-e411-42f9-99b5-6b94f4d960b6,ASC383,D050,"French beans, hybrid (Phaseolus vulgaris)",20,g
03ab19c9-deba-422d-b8e3-ed43cef3940b,ASC136,UK-17-367,Salt,0.5,tsp
03abe897-c434-489a-a1d6-3908f47a8dea,OSR111,A018,"Wheat flour, refined (Triticum aestivum)",3,tbsp
03b18141-4889-4b22-b053-60503f5d821a,BFP276,UK-13-829,Garam masala,0.125,tsp
03b841b2-21ce-4b48-99eb-840428cf0591,ASC180,G033,Turmeric powder (Curcuma domestica),0.125,tsp
03d2aaad-f55f-4bc5-b9a0-6ef426a0bfdd,BFP544,G008,"Chillies, green - all varieties (Capsicum annum)",1.67,g
03d5e3ea-8138-4a85-8ae3-88a75f1d1d5d,BFP046,UK-17-377,"Water, distilled",30,ml
03d72313-f37f-4059-b432-45fe48f67605,OSR034,A018,"Wheat flour, refined (Triticum aestivum)",360,g
03ecb1a4-1e86-4554-bba5-1ef4ee0f2f35,ASC247,UK-17-367,Salt,0.125,tsp
03f86a08-3d85-49b2-899f-b87dfcdd306a,BFP231,J001,"Button mushroom, fresh (Agaricus sp.)",20,g
03f9c83e-0f5c-472a-86dc-a4f2a9bc0a21,OSR020,UK-17-640,"Ghee, butter",400,g
03fabc7a-a891-41bc-910c-0b338c8241ae,ASC496,UK-17-063,"Sugar, white",1500,g
04028a59-3b19-479d-b673-2989816ebfed,ASC064,UK-17-661,"Butter, unsalted",1,tbsp
04038085-4fdf-4b04-ba25-420c46718e1b,ASC501,E001,"Apple, big (Malus domestica)",250,g
040f3ecc-ff4b-49b2-99a5-5377c3090f5e,ASC414,A018,"Wheat flour, refined (Triticum aestivum)",4,tsp
0411bafe-ab41-4b46-9173-c427570663f9,BFP174,G008,"Chillies, green - all varieties (Capsicum annum)",1.67,g
0411f6be-d536-4755-942f-43f6a90c2cbc,BFP163,UK-17-063,"Sugar, white",0.25,tsp
0414aced-8a22-4f54-a446-6aa49c512825,OSR005,UK-13-852,Saffron,0.025,g
0414fd57-c57a-45ff-81a4-f1d81c65e264,BFP574,A019,"Wheat flour, atta (Triticum aestivum)",30,g
04214961-8b89-4eba-a737-e0daefe4acba,BFP358,H001,Almond (Prunus amygdalus),2.2,g
042214c6-c320-4c0c-bc3c-6593ef847711,OSR111,G014,"Ginger, fresh (Zingiber officinale)",0.5,tsp
04227006-b098-4e5d-b242-c525c06a622e,OSR096,UK-13-827,Fennel seeds,0.5,tsp
042933b7-ca3d-4637-9497-1b6e20d82917,OSR139,UK-13-806,"Bay leaf, dried",0.4,g
042cc353-55d7-4cf7-a9d2-7b2dfeb51205,BFP521,M003,"Egg, poultry, yolk, raw",4,g
0433da5f-3840-4160-b186-8d82c5719bc4,ASC115,UK-17-045,"Oil, sunflower",1,tbsp
0434d128-3f2d-4fdf-9dbd-17c849761153,ASC213,D031,Brinjal - all varieties (Solanum melongena),250,g
04360d49-2f7f-4c6c-8661-49372ea46cbd,BFP386,UK-17-356,Bicarbonate of soda,0.25,tsp
04364c54-990b-4b89-9a19-3b5fec7807fc,BFP233,P057,"Pomfret, white (Pampus argenteus)",125,g
0437fe46-4674-473d-bfc6-e20622f86f74,ASC118,L003,Paneer,50,g
043c4e90-08ad-4c03-b4c6-d6bbe2df3c34,ASC423,A018,"Wheat flour, refined (Triticum aestivum)",100,g
0446ace9-9e1d-41b0-b73d-72ef7139216b,ASC206,UK-13-873,Chilli powder,0.125,tsp
044d4257-540e-4f58-b0e5-5f16ce2d0175,BFP187,G014,"Ginger, fresh (Zingiber officinale)",5,g
044e5d00-109b-4719-b9fa-49fe10bffacf,ASC196,F005,Lotus root (Nelumbium nelumbo),75,g
04538944-79d8-43cb-abe7-a911f50e45ca,BFP424,G031,"Pepper, black (Piper nigrum)",0.125,tsp
04540e5f-c3e8-4418-9d8e-0988ac8e8586,BFP132,G019,Asafoetida (Ferula assa-foetida),0.17,tsp
0455a45b-1bad-43c9-b33f-9265e687c081,ASC403,UK-17-062,"Sugar, icing",0.5,tsp
0455cf5c-4451-4d94-8a2c-dcc081b4a519,BFP300,G009,Coriander leaves (Coriandrum sativum),1,sprig
045dd402-9404-4336-9ba3-a6b816ae6720,BFP046,B010,"Green gram, dal (Vigna radiata)",50,g
046467ee-781f-49fc-a3b2-d392aa60301e,BFP223,UK-13-873,Chilli powder,0.25,tsp
04649bc8-90d9-4fc4-a003-f100ea4bddd1,ASC095,D043,"Cucumber, green, elongate (Cucumis sativus)",30,g
0466daf9-ffeb-4f5c-99e1-bc085b0d61c4,ASC148,UK-17-377,"Water, distilled",120,ml
0468e23e-6e9a-49ed-b8bd-fee0c9ea362a,BFP176,G010,Curry leaves (Murraya koenigii),1,sprig
0469c7fc-4baf-49c2-8d50-bf6e8505113a,ASC080,UK-17-727,"Stock cubes, vegetable",1,C
046ff3c0-c8a8-4189-b1a9-5af1d4cda7f7,ASC214,G021,"Cardamom, black (Elettaria cardamomum)",0.25,tsp
0470dc6c-d945-499f-ad82-bf9bd4204247,BFP262,G031,"Pepper, black (Piper nigrum)",0.25,tsp
0471c218-2756-4870-a74a-38ad861bff29,BFP392,UK-17-377,"Water, distilled",15,ml
0477164a-5a71-43c7-bb09-8a10f659cb75,BFP563,UK-17-377,"Water, distilled",3,tbsp
047aac87-1d39-4c13-8e95-7d4502520f92,BFP201,G025,Cumin seeds (Cuminum cyminum),0.125,tsp
047da9cd-c73e-4531-a745-122e2ef7e502,BFP427,UK-17-377,"Water, distilled",60,ml
0481aed5-5f77-4043-bbd3-5fe11230e001,ASC043,N003,"Chicken, poultry, breast, skinless",60,g
0485faec-f267-4189-9448-1dbe7fd76ff4,OSR114,G031,"Pepper, black (Piper nigrum)",0.3,tsp
0487ee69-74ae-465c-8ed9-29fb72cc2d99,OSR038,US-2015108,MARGARINE,113.5,g
0488f8a6-e41f-4dee-aa05-0d8fd24066c2,BFP178,B011,"Green gram, whole (Vigna radiata)",30,g
0489456d-ec6b-48be-adc0-e3a818db1f8c,BFP040,UK-13-873,Chilli powder,0.17,tsp
0496c0f6-24d4-48a8-8421-afec2ba4b124,ASC044,G025,Cumin seeds (Cuminum cyminum),0.25,tsp
04b1aa14-1347-44c8-8dd9-c0ff993b6293,OSR035,L002,"Milk, whole, Cow",2.5,tsp
04c62dc6-8824-4443-b3a3-0f16241d8a7f,BFP250,UK-17-377,"Water, distilled",0.5,C
04c76520-b71e-46cb-bdbf-6d35785dab7b,BFP440,E033,"Lemon, juice (Citrus limon)",1,tsp
04d67d9d-d1ba-4b0c-a734-39ff63ff2aa8,ASC134,UK-17-339,Vinegar,2,tbsp
04e1d79e-7805-47bd-b111-fe5dc9565b3b,ASC499,UK-17-063,"Sugar, white",1000,g
04ea404a-cf00-4a0c-9c5c-a48943c6576a,BFP029,UK-17-377,"Water, distilled",960,ml
04f3d945-6fbf-4366-9b17-66fff68d9bb5,ASC224,UK-17-367,Salt,0.125,tsp
04f3e2f6-47b3-4ff9-9185-7769bff383d9,BFP485,A018,"Wheat flour, refined (Triticum aestivum)",40,g
04f8109d-5391-4d22-a6d7-5ff60726b28a,BFP024,UK-17-377,"Water, distilled",720,ml
04fdf209-7e57-400b-9f93-8820c8c2748d,OSR112,UK-17-377,"Water, distilled",2.3,C
04fe7092-b247-4bb2-921b-b91acd7b1c62,ASC201,G012,"Garlic, small clove (Allium sativum)",1.25,g
04fe8903-cbc5-433e-80c4-aa37d63bcfd5,ASC100,G017,"Onion, big (Allium cepa)",25,g
050bedc1-f011-4a99-80c1-83c520a12a11,BFP534,A018,"Wheat flour, refined (Triticum aestivum)",37.5,g
050f87c4-8383-4ebf-ac34-386465f05f66,ASC247,UK-11-896,"Flour, gram",25,g
05117153-2f0a-4857-a168-73b6d454a845,ASC433,A018,"Wheat flour, refined (Triticum aestivum)",50,g
051731db-4b4f-4475-9e21-846d8f68b1bd,OSR026,UK-17-640,"Ghee, butter",0.5,C
05241a6b-2e1e-4bd0-bf30-4d092970481e,ASC144,UK-17-367,Salt,0.25,tsp
05268178-24f7-45db-90a4-d1ad6895c982,OSR125,UK-17-045,"Oil, sunflower",0.75,C
0526e257-0cb8-4eab-b62e-32130dec31ec,OSR019,UK-17-640,"Ghee, butter",5,g
052e48c8-30cb-40f2-8996-4032f2d69e55,BFP174,G033,Turmeric powder (Curcuma domestica),0.17,tsp
054c066a-1edc-4fb0-9ca5-8a55c5376277,ASC237,G023,Cloves (Syzygium aromaticum),0.25,tsp
054d15ec-1dd7-4a12-8102-0154f33eff05,OSR093,UK-13-805,"Basil, dried, ground",1,tsp
0552fa5f-ff9b-42fe-a7ca-40174c6590ec,ASC464,UK-11-896,"Flour, gram",20,g
0554cb73-c68d-489f-b398-68ad43052a8c,OSR040,UK-17-377,"Water, distilled",3,tbsp
055cf34a-f88a-41e8-88f1-c8f7b3cba1cc,ASC486,B013,Lentil dal (Lens culinaris),10,g
055ecfc6-2b16-4c18-8f06-9a9b54890b51,OSR027,Q007,"Tiger prawns, brown (Solenocera crassicornis)",250,g
0561366a-012e-4e5e-842e-10b18ee4a1e7,OSR102,UK-13-873,Chilli powder,2,tsp
056c9474-4e4f-401c-957a-d653a06f9ef0,BFP240,G009,Coriander leaves (Coriandrum sativum),1,sprig
056def6a-9789-4f23-9105-d5e0967b2225,BFP389,L002,"Milk, whole, Cow",15,ml
056e4be4-38b9-4fe4-963c-9fb56fb729b8,ASC086,G012,"Garlic, small clove (Allium sativum)",0.63,g
05713fd0-5d35-42c7-b68d-2edba217d73b,OSR066,G012,"Garlic, small clove (Allium sativum)",1,tsp
057165d1-730d-4785-b576-051cfd9a7f1b,BFP144,G025,Cumin seeds (Cuminum cyminum),0.5,tsp
0575e203-3c63-4b4e-ac86-42bc5269cb71,BFP044,G010,Curry leaves (Murraya koenigii),1,sprig
057c956d-5e8e-4e4f-a336-79bad1465f11,OSR002,UK-17-063,"Sugar, white",5,tbsp
057e5bfb-c70b-4203-bddf-ce96ad25a7b4,BFP280,B010,"Green gram, dal (Vigna radiata)",5,g
058e0805-fdec-47eb-8447-6e7d5bb7a4ca,BFP239,G024,Coriander seeds (Coriandrum sativum),1,tsp
059b0fd7-d05f-4294-9ca4-e4593c4f7deb,ASC466,G020,"Cardamom, green (Elettaria cardamomum)",0.25,tsp
059b133c-2965-4ccb-93a6-325158340536,BFP026,E033,"Lemon, juice (Citrus limon)",30,g
059bf570-eb76-47dd-aaa5-844592be8997,ASC424,UK-17-063,"Sugar, white",35,g
05a6c030-b747-4936-8558-c3a5ddbd23e6,ASC254,E053,Pineapple (Ananas comosus),30,g
05bb92e4-987c-48c1-92d5-287960e8e09b,BFP428,G008,"Chillies, green - all varieties (Capsicum annum)",3.33,g
05bd5911-156b-44cc-a394-b42323e121b1,ASC122,UK-17-367,Salt,1.25,tsp
05c7c0cd-fa53-45f0-9df4-20f22eeee680,ASC103,UK-13-829,Garam masala,0.25,tsp
05c8f78e-c841-4513-8bdc-5ef00795d21f,ASC196,G008,"Chillies, green - all varieties (Capsicum annum)",3.33,g
05cfe436-5636-4d05-bfef-448bf7f526dc,ASC201,F005,Lotus root (Nelumbium nelumbo),75,g
05d6a042-926d-4c67-9ebf-29a18f1f461b,BFP322,C008,Bathua leaves (Chenopodium album),100,g
05de082a-0c17-465d-91fa-a0176ae6842c,BFP190,UK-13-829,Garam masala,0.25,tsp
05e27979-bb00-41fb-a15c-34b344d60a3a,ASC133,UK-11-716,"Pasta, white, dried, raw",50,g
05e312d4-5f70-406a-b4b0-080a68d748a8,ASC213,UK-17-367,Salt,0.25,tsp
05e615bd-95bf-4663-8065-1e34e6b1118b,BFP047,G008,"Chillies, green - all varieties (Capsicum annum)",3.33,g
05e8001c-9436-4f4b-a34f-0fe200d828ce,BFP361,E022,"Grapes, seeded, round, black (Vitis vinifera)",30,g
05e97e14-d57d-454e-a36d-f81a36a58ffa,ASC375,C015,"Cabbage, green (Brassica oleracea var. capitata f. alba)",25,g
05ede15f-b4c5-400d-81e8-9a2235aa4ad0,BFP529,E001,"Apple, big (Malus domestica)",100,g
05f5821e-2392-45e2-81a2-6781938db900,BFP544,G014,"Ginger, fresh (Zingiber officinale)",2.5,g
05fb820f-dbac-4d15-aa21-1a2ca7ff82f7,BFP246,UK-17-377,"Water, distilled",0.5,C
060123d0-3021-4d8d-bfa9-f6280a0aae31,BFP042,H013,Mustard seeds (Brassica nigra),0.25,tsp
0604b4c0-1995-4c14-95a0-e3032958186d,ASC311,UK-17-062,"Sugar, icing",2,tbsp
060a4cb5-ae9d-4deb-928e-b3272b08ea71,BFP518,M003,"Egg, poultry, yolk, raw",1,tsp
061f1a17-105e-47d4-b937-1961f9d425c8,ASC221,G021,"Cardamom, black (Elettaria cardamomum)",0.25,tsp
0629b09f-d04e-4837-bfcf-8df078d2f20a,BFP527,UK-17-661,"Butter, unsalted",30,g
062f788d-e3a3-482b-bad7-d0f2d70bb449,ASC395,E001,"Apple, big (Malus domestica)",20,g
06303bb6-b8f4-4ca8-91ef-97be70983e89,ASC378,B021,"Red gram, dal (Cajanus cajan)",20,g
06415476-8192-4c9c-99ae-9c43d4beaa31,BFP345,M001,"Egg, poultry, whole, raw",50,g
06433e53-51ff-43fa-ae83-845f10acbe08,BFP132,G033,Turmeric powder (Curcuma domestica),0.25,tsp
064474cd-602f-4a3b-b554-9fed1d3b3df5,BFP484,UK-17-062,"Sugar, icing",1,tbsp
06548f73-74b5-4e53-9b42-0d96a62564d5,ASC254,UK-13-881,"Pepper, white",0.25,tsp
065d2605-5fc6-4b7e-92e8-db56f4c437b4,ASC135,D033,"Capsicum, green (Capsicum annuum)",50,g
065d629a-3f0d-49fe-af5a-0cd3eea89937,OSR054,UK-17-063,"Sugar, white",600,g
065d6351-7a6f-4db5-b86a-0101b7fd03c3,ASC147,G017,"Onion, big (Allium cepa)",10,g
065f6d04-33a0-49c5-bf9f-b9beb723e06c,BFP473,UK-11-1145,"Bread, white, average",60,g
066109ec-41da-4a22-b645-b26bd9d260c5,ASC182,G025,Cumin seeds (Cuminum cyminum),0.25,tsp
06670151-fc9e-4f1b-9195-35b52c9519ed,BFP174,G014,"Ginger, fresh (Zingiber officinale)",5,g
06670ad2-0734-4995-8c64-1c19a02caca4,BFP556,C033,Spinach (Spinacia oleracea),20,g
0669c650-3dc7-46b2-9516-db88efe14db7,OSR073,G031,"Pepper, black (Piper nigrum)",0.5,tsp
06705a0c-9e6c-46e1-831d-bdd759ddae25,OSR081,UK-13-873,Chilli powder,50,g
0675b486-5176-4b18-80c4-dc736bea3d72,OSR135,UK-14-820,Coconut milk,183,g
0679300e-6329-4d12-a393-9b59ee60375e,ASC009,UK-14-130,"Lemons, flesh only, raw, weighed with peel and pips",30,g
0679db15-1af7-4663-ab2e-196640b2fd9c,ASC371,UK-11-1145,"Bread, white, average",2,tbsp
067a494b-2829-4b35-a97e-ff62185e6d6b,OSR012,G020,"Cardamom, green (Elettaria cardamomum)",0.5,tsp
067d9c33-5c2c-4b0d-abaf-e267b6f74fdf,ASC196,UK-13-873,Chilli powder,0.25,tsp
0690f450-327a-49d4-a4b0-1cbcdb85e0a7,BFP258,US-172337,"Oil, mustard",1,tbsp
069709a2-df8d-4521-8d1c-ac7f154ad6ae,ASC260,UK-17-062,"Sugar, icing",0.25,tsp
069b6bb3-9ca8-41cc-8899-a9828033c42e,OSR065,UK-17-045,"Oil, sunflower",0.25,C
069c7e0b-d1da-4d1d-8b12-d74c88715ff4,ASC271,G025,Cumin seeds (Cuminum cyminum),0.125,tsp
06a5e48b-95e2-44b7-afed-cc799814f88a,ASC255,UK-17-719,Chilli sauce,0.25,tsp
06ab3e81-00f2-405e-9f2e-9ff0cc1836c9,ASC053,A011,Rice flakes (Oryza sativa ),30,g
06abf726-a587-4e85-9a66-640282489350,BFP174,UK-13-829,Garam masala,0.125,tsp
06aea768-8fd5-42d1-90e2-bfbcc0bc3f0b,OSR076,G010,Curry leaves (Murraya koenigii),1,sprig
06b87c84-77c1-4b8b-a99b-defde64b6330,OSR008,UK-17-377,"Water, distilled",2.5,C
06c29fbb-770f-40ed-865c-bb65fe1fb6f3,OSR146,A014,"Rice, parboiled, milled (Oryza sativa )",160,g
06c2cb81-6e04-42fd-b32f-f5d91fb1b8c6,ASC015,UK-17-377,"Water, distilled",7.5,tbsp
06c4de82-ded2-4cbd-9ff3-7cf214047e05,BFP578,UK-13-873,Chilli powder,0.125,tsp
06cea17b-ac0e-4c4e-ac18-582d93e080fd,ASC509,G033,Turmeric powder (Curcuma domestica),15,g
06d78029-30a1-4beb-900e-55faef0d25b6,BFP320,G016,Mint leaves (Mentha spicata ),20,g
06df2008-2886-4588-a1d8-103a2b7616b7,OSR114,A012,Rice puffed (Oryza sativa ),60,g
06e12a3e-7bcb-4594-b4b8-9d79d07a02dd,ASC170,UK-14-130,"Lemons, flesh only, raw, weighed with peel and pips",25,g
06ee3e32-b082-4e44-83a3-2c311da132f1,ASC012,UK-17-050,Honey,1,tbsp
06f3d764-c4cf-43e3-90ea-f6099a66ab47,ASC023,UK-17-661,"Butter, unsalted",10,g
06f5b96e-6bb5-44a0-81f4-cc6fe02e8aaa,OSR087,UK-13-246,"Gherkins, pickled, drained",77.5,g
06f9007d-a3c1-4499-8ce1-fbae1218a00e,OSR077,G020,"Cardamom, green (Elettaria cardamomum)",0.25,tsp
06fdebf3-7533-467f-98d0-57f751a08e7a,BFP568,UK-17-367,Salt,0.25,tsp
070092a6-7618-41bd-8922-9d62774a0a5a,BFP141,G014,"Ginger, fresh (Zingiber officinale)",5,g
0700d91c-98c9-49bc-97e8-db7a8276a241,OSR075,UK-17-721,"Soy sauce, light and dark varieties",2,tsp
0704820b-070d-44d6-9949-36bbe8286ebd,BFP214,UK-17-045,"Oil, sunflower",20,g
071a8cea-3230-4213-9dcf-431ca54e125c,ASC137,G012,"Garlic, small clove (Allium sativum)",0.9,g
071ea00d-9da3-491f-8716-ccebc596f9ee,ASC205,D007,"Bottle gourd, elongate, pale green (Lagenaria vulgaris)",75,g
071ef34c-a3a1-4e9f-b9af-15e3f269a1e5,ASC295,H005,Cashew nut (Anacardium occidentale),2.5,g
071fce4c-e5ba-44b7-ab37-111423dbba25,BFP453,UK-12-184,"Yogurt, whole milk, plain",100,g
073264b3-823e-4e77-ae89-36695e3fbf7a,BFP542,UK-17-367,Salt,0.125,tsp
07354126-8a05-42d2-9556-b71281cd9828,ASC122,G021,"Cardamom, black (Elettaria cardamomum)",0.25,tsp
073e6e90-5e3a-4784-8f7c-3a5d55550427,BFP226,UK-17-367,Salt,0.17,tsp
073f1847-9243-4433-a620-a99fbd1ef037,ASC245,H007,"Coconut, kernel, fresh (Cocos nucifera)",1,tsp
0743c189-cd7e-490d-9322-70311adb907a,BFP066,G031,"Pepper, black (Piper nigrum)",0.5,tsp
07474d2b-7e5f-44f0-9b36-eda06294c0e5,ASC033,G031,"Pepper, black (Piper nigrum)",0.25,tsp
0747785f-99df-4189-bc0b-7095625cd757,ASC182,G008,"Chillies, green - all varieties (Capsicum annum)",3.33,g
074eef42-9ae1-426b-846c-b6058d0eb01f,OSR026,G020,"Cardamom, green (Elettaria cardamomum)",0.25,tsp
07584b15-d6d3-4b83-9f6e-f95211c56f9d,ASC312,UK-17-360,Gelatine,1.5,tsp
076a12bb-2087-43d1-b199-b0818c8135ce,ASC461,A022,"Wheat, semolina (Triticum aestivum)",40,g
076ad75e-242d-4d50-aa09-b73d5c08a2b6,ASC254,D061,"Peas, fresh (Pisum sativum)",50,g
076feecb-377c-44b0-880f-a699f5973e24,OSR113,UK-17-367,Salt,0.75,tsp
07813cca-3bb9-4939-815e-81bab138be8f,OSR023,UK-17-062,"Sugar, icing",80,g
0782be3c-175f-4d7d-a2ae-deef64155eb3,BFP187,G008,"Chillies, green - all varieties (Capsicum annum)",1.67,g
0784e333-5702-4e33-b9c5-382259c18149,BFP132,E064,"Tamarind, pulp (Tamarindus indica)",20,g
078dcfa5-3bbd-40f6-95c7-58964493949c,BFP308,M001,"Egg, poultry, whole, raw",2,tsp
07a59e04-9c12-43a8-900c-99d18a7082f3,BFP166,UK-13-873,Chilli powder,0.125,tsp
07ac2323-d978-4030-8cbd-50eb189814fc,ASC256,UK-17-367,Salt,0.125,tsp
07af2a79-bfbe-4885-a27b-4b2bc9f5a909,ASC263,UK-14-130,"Lemons, flesh only, raw, weighed with peel and pips",17.5,g
07b1c2c0-7498-4851-bddb-8a70cf13d71d,BFP416,UK-13-873,Chilli powder,0.25,tsp
07bb62f3-bab1-4fb8-88ee-b48ebfd22dc1,OSR005,UK-13-874,"Cinnamon, ground",2.5,g
07bda176-46b5-4948-9a66-fcc7eaa3650c,BFP204,G025,Cumin seeds (Cuminum cyminum),0.25,tsp
07bffcba-1248-4d60-bcd5-98deeac6cca7,ASC349,L002,"Milk, whole, Cow",200,ml
07c7aa3c-0b54-445a-9915-865abb829396,ASC356,UK-17-367,Salt,0.25,tsp
07cfcc76-1f40-4161-8dc2-0f5670f0b99e,BFP045,A011,Rice flakes (Oryza sativa ),40,g
07d3b1ca-d59a-4666-b7fa-237479c617fa,BFP055,UK-17-661,"Butter, unsalted",10,g
07d61822-5798-44ff-a317-7b0130c8bcac,BFP393,UK-17-063,"Sugar, white",2,tsp
07dd3eea-c262-4639-bf27-bdeca74d4c11,OSR125,UK-17-355,Baking powder,1,tsp
07dd524c-b4cb-4768-981a-00ea64e2df7a,ASC085,D061,"Peas, fresh (Pisum sativum)",50,g
07dde98f-c002-46cd-8335-ad7e7769db2f,OSR139,G025,Cumin seeds (Cuminum cyminum),0.5,tsp
